HHID,HV000,HV001,HV002,HV003,HV004,HV005,HV006,HV007,HV008,HV009,HV010,HV011,HV012,HV013,HV014,HV015,HV016,HV017,HV018,HV019,HV020,HV021,HV022,HV023,HV024,HV025,HV026,HV027,HV028,HV030,HV031,HV032,HV033,HV035,HV040,HV041,HV042,HV043,HV044
"1353022","PE6",1353,22,2,1353,759663,9,2010,1329,3,0,0,3,2,0,1,30,1,50,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,0,1,0,1
"1353025","PE6",1353,25,2,1353,759663,9,2010,1329,7,2,0,7,7,0,1,28,1,49,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,2,1,0,1
"1353028","PE6",1353,28,2,1353,759663,9,2010,1329,4,1,0,4,4,0,1,29,1,50,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,1,1,0,1
"1353031","PE6",1353,31,1,1353,759663,9,2010,1329,1,0,0,1,1,0,1,29,1,49,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,0,1,0,1
"1353034","PE6",1353,34,2,1353,759663,9,2010,1329,3,1,0,3,3,0,1,29,1,50,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,1,1,0,1
"1353037","PE6",1353,37,2,1353,759663,9,2010,1329,4,1,0,4,4,1,1,29,1,49,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,1,4126,1,1,0,1
"1353040","PE6",1353,40,1,1353,759663,10,2010,1330,1,0,0,1,1,0,1,1,1,50,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,0,1,0,1
"1353043","PE6",1353,43,1,1353,759663,9,2010,1329,2,0,0,2,2,0,1,28,1,49,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,0,1,0,1
"1353046","PE6",1353,46,1,1353,759663,9,2010,1329,1,0,0,1,1,0,1,30,1,50,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,0,1,0,1
"1353049","PE6",1353,49,1,1353,759663,10,2010,1330,2,0,0,2,2,0,1,1,1,49,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,0,1,0,1
"1353052","PE6",1353,52,2,1353,759663,10,2010,1330,2,0,0,2,2,0,1,1,1,50,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,0,1,0,1
"1353055","PE6",1353,55,1,1353,759663,10,2010,1330,5,1,0,5,5,1,1,30,1,49,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,1,4126,1,1,0,1
"1353058","PE6",1353,58,2,1353,759663,9,2010,1329,4,1,0,4,4,2,1,30,1,50,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,1,4126,1,1,0,1
"1353061","PE6",1353,61,1,1353,759663,10,2010,1330,1,0,0,1,1,0,1,1,1,49,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,0,1,0,1
"1353064","PE6",1353,64,1,1353,759663,9,2010,1329,3,0,0,3,3,0,1,30,1,50,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,0,1,0,1
"1353067","PE6",1353,67,2,1353,759663,9,2010,1329,4,1,0,4,4,2,1,29,2,49,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,2,4126,1,1,0,1
"1353070","PE6",1353,70,2,1353,759663,9,2010,1329,4,1,0,4,4,0,1,30,1,50,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,1,1,0,1
"1353073","PE6",1353,73,1,1353,759663,9,2010,1329,5,1,0,5,5,0,1,29,1,49,0,0,1353,23,12,12,1,2,0,nan,12,nan,0,nan,0,4126,1,1,0,1
"1354001","PE6",1354,1,1,1354,1158948,8,2010,1328,1,0,0,1,1,0,1,15,1,50,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,0,1,0,1
"1354004","PE6",1354,4,2,1354,1158948,8,2010,1328,4,1,0,4,4,0,1,15,1,49,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,1,1,0,1
"1354008","PE6",1354,8,1,1354,1158948,8,2010,1328,8,3,0,8,8,2,1,13,1,50,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,2,3283,3,1,0,1
"1354011","PE6",1354,11,2,1354,1158948,8,2010,1328,2,0,0,2,1,0,1,15,1,49,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,0,1,0,1
"1354014","PE6",1354,14,1,1354,1158948,8,2010,1328,3,1,0,3,3,0,1,15,3,50,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,1,1,0,1
"1354017","PE6",1354,17,2,1354,1158948,8,2010,1328,3,0,0,3,3,0,1,14,1,49,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,0,1,0,1
"1354021","PE6",1354,21,3,1354,1158948,8,2010,1328,6,2,0,6,6,0,1,13,1,50,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,2,1,0,1
"1354024","PE6",1354,24,1,1354,1158948,8,2010,1328,2,0,0,1,2,0,1,14,1,49,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,0,1,0,1
"1354027","PE6",1354,27,1,1354,1158948,8,2010,1328,5,2,0,5,5,0,1,13,1,50,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,2,1,0,1
"1354031","PE6",1354,31,2,1354,1158948,8,2010,1328,2,1,0,2,2,0,1,13,1,49,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,1,1,0,1
"1354034","PE6",1354,34,0,1354,0,8,2010,1328,0,0,0,0,0,0,3,16,1,50,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,0,1,0,1
"1354037","PE6",1354,37,2,1354,1158948,8,2010,1328,6,1,0,6,6,0,1,14,1,49,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,1,1,0,1
"1354040","PE6",1354,40,2,1354,1158948,8,2010,1328,4,1,0,4,4,0,1,14,1,50,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,1,1,0,1
"1354044","PE6",1354,44,1,1354,1158948,8,2010,1328,2,0,0,2,1,0,1,15,1,49,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,0,1,0,1
"1354047","PE6",1354,47,1,1354,1158948,8,2010,1328,7,3,0,6,7,1,1,15,1,50,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,1,3283,3,1,0,1
"1354050","PE6",1354,50,2,1354,1158948,8,2010,1328,6,1,0,2,6,0,1,14,1,49,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,1,3283,1,1,0,1
"1354053","PE6",1354,53,1,1354,1158948,8,2010,1328,9,1,0,9,9,1,1,15,1,50,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,1,3283,1,1,0,1
"1354057","PE6",1354,57,1,1354,1158948,8,2010,1328,3,0,0,3,2,0,1,14,1,49,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,0,1,0,1
"1354060","PE6",1354,60,2,1354,1158948,8,2010,1328,4,1,0,4,3,0,1,14,1,50,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,2,1,0,1
"1354063","PE6",1354,63,2,1354,1158948,8,2010,1328,4,2,0,4,4,0,1,13,1,49,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,2,1,0,1
"1354067","PE6",1354,67,1,1354,1158948,8,2010,1328,5,2,0,5,5,0,1,14,1,50,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,2,1,0,1
"1354070","PE6",1354,70,1,1354,1158948,8,2010,1328,4,2,0,3,4,0,1,14,1,49,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,2,1,0,1
"1354073","PE6",1354,73,4,1354,1158948,8,2010,1328,7,2,0,7,7,1,1,14,1,50,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,2,1,0,1
"1354076","PE6",1354,76,1,1354,1158948,8,2010,1328,1,0,0,1,1,0,1,15,1,49,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,0,1,0,1
"1354080","PE6",1354,80,4,1354,1158948,8,2010,1328,5,1,0,5,5,0,1,15,1,50,0,0,1354,23,12,12,1,2,0,nan,12,nan,0,nan,0,3283,1,1,0,1
"1355004","PE6",1355,4,2,1355,1269526,11,2010,1331,10,3,0,10,10,1,1,7,1,50,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,1,524,3,1,0,1
"1355012","PE6",1355,12,1,1355,1269526,11,2010,1331,1,0,0,1,1,0,1,8,1,49,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,0,1,0,1
"1355020","PE6",1355,20,1,1355,1269526,11,2010,1331,2,1,0,2,2,0,1,7,1,50,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,1,1,0,1
"1355028","PE6",1355,28,1,1355,1269526,11,2010,1331,4,1,0,4,4,2,1,6,1,49,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,2,524,1,1,0,1
"1355036","PE6",1355,36,1,1355,1269526,11,2010,1331,3,0,0,3,3,0,1,8,2,50,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,0,1,0,1
"1355044","PE6",1355,44,1,1355,1269526,11,2010,1331,1,0,0,1,1,0,1,8,1,49,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,0,1,0,1
"1355052","PE6",1355,52,1,1355,1269526,11,2010,1331,2,0,0,2,2,0,1,6,1,50,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,0,1,0,1
"1355060","PE6",1355,60,1,1355,1269526,11,2010,1331,4,1,0,4,4,0,1,7,1,49,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,1,1,0,1
"1355068","PE6",1355,68,2,1355,1269526,11,2010,1331,3,1,0,3,3,0,1,7,1,50,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,1,1,0,1
"1355076","PE6",1355,76,2,1355,1269526,11,2010,1331,5,1,0,5,5,1,1,8,1,49,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,1,524,1,1,0,1
"1355084","PE6",1355,84,2,1355,1269526,11,2010,1331,4,1,0,4,4,2,1,6,4,50,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,1,524,1,1,0,1
"1355092","PE6",1355,92,6,1355,1269526,11,2010,1331,7,2,0,7,7,0,1,6,1,49,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,2,1,0,1
"1355100","PE6",1355,100,1,1355,1269526,11,2010,1331,3,1,0,3,3,0,1,5,1,50,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,1,1,0,1
"1355107","PE6",1355,107,2,1355,1269526,11,2010,1331,5,2,0,5,5,1,1,6,1,49,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,1,524,2,1,0,1
"1355115","PE6",1355,115,2,1355,1269526,11,2010,1331,5,1,0,5,5,0,1,7,1,50,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,1,1,0,1
"1355123","PE6",1355,123,1,1355,1269526,11,2010,1331,2,0,0,2,2,0,1,7,1,49,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,0,1,0,1
"1355131","PE6",1355,131,1,1355,1269526,11,2010,1331,3,1,0,3,3,0,1,6,1,50,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,1,1,0,1
"1355139","PE6",1355,139,1,1355,1269526,11,2010,1331,1,0,0,1,1,0,1,8,1,49,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,0,1,0,1
"1355147","PE6",1355,147,2,1355,1269526,11,2010,1331,4,2,0,4,3,0,1,5,1,50,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,2,1,0,1
"1355155","PE6",1355,155,2,1355,1269526,11,2010,1331,3,1,0,3,3,1,1,5,1,49,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,1,524,1,1,0,1
"1355163","PE6",1355,163,1,1355,1269526,11,2010,1331,2,0,0,2,2,0,1,8,1,50,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,0,1,0,1
"1355171","PE6",1355,171,1,1355,1269526,11,2010,1331,3,1,0,3,3,1,1,7,1,49,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,1,524,1,1,0,1
"1355179","PE6",1355,179,1,1355,1269526,11,2010,1331,4,1,0,4,4,2,1,6,1,50,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,2,524,1,1,0,1
"1355187","PE6",1355,187,1,1355,1269526,11,2010,1331,3,1,0,3,3,0,1,6,1,49,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,1,1,0,1
"1355195","PE6",1355,195,1,1355,1269526,11,2010,1331,5,1,0,5,5,0,1,6,1,50,0,0,1355,23,12,12,1,1,0,nan,12,nan,0,nan,0,524,1,1,0,1
"1356001","PE6",1356,1,1,1356,1155318,11,2010,1331,3,1,0,3,3,0,1,2,1,49,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,1,1,0,1
"1356010","PE6",1356,10,1,1356,1155318,11,2010,1331,3,0,0,3,3,1,1,2,1,50,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,1,814,0,1,0,1
"1356019","PE6",1356,19,1,1356,1155318,11,2010,1331,3,0,0,3,2,0,1,3,1,49,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,0,1,0,1
"1356028","PE6",1356,28,1,1356,1155318,11,2010,1331,1,0,0,1,1,0,1,3,3,50,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,0,1,0,1
"1356036","PE6",1356,36,1,1356,1155318,11,2010,1331,1,0,0,1,1,0,1,2,2,49,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,0,1,0,1
"1356045","PE6",1356,45,1,1356,1155318,11,2010,1331,3,3,0,3,3,0,1,2,1,50,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,3,1,0,1
"1356054","PE6",1356,54,1,1356,1155318,11,2010,1331,2,0,0,2,2,0,1,3,1,49,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,0,1,0,1
"1356063","PE6",1356,63,1,1356,1155318,11,2010,1331,5,1,0,5,5,1,1,2,1,50,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,1,814,1,1,0,1
"1356072","PE6",1356,72,1,1356,1155318,11,2010,1331,3,1,0,3,3,0,1,2,1,49,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,1,1,0,1
"1356081","PE6",1356,81,1,1356,1155318,11,2010,1331,4,1,0,4,4,0,1,2,2,50,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,1,1,0,1
"1356089","PE6",1356,89,1,1356,1155318,11,2010,1331,3,1,0,3,3,1,1,3,2,49,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,1,814,1,1,0,1
"1356098","PE6",1356,98,1,1356,1155318,11,2010,1331,1,0,0,1,1,0,1,12,1,50,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,0,1,0,1
"1356107","PE6",1356,107,1,1356,1155318,11,2010,1331,3,1,0,3,3,0,1,1,1,49,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,1,1,0,1
"1356116","PE6",1356,116,1,1356,1155318,11,2010,1331,1,0,0,1,1,0,1,2,1,50,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,0,1,0,1
"1356125","PE6",1356,125,2,1356,1155318,11,2010,1331,5,2,0,5,5,1,1,3,1,49,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,1,814,2,1,0,1
"1356134","PE6",1356,134,2,1356,1155318,11,2010,1331,6,2,0,6,6,1,1,2,1,50,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,2,1,0,1
"1356142","PE6",1356,142,1,1356,1155318,11,2010,1331,1,0,0,1,1,0,1,3,1,49,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,0,1,0,1
"1356151","PE6",1356,151,2,1356,1155318,11,2010,1331,6,1,0,6,6,0,1,1,1,50,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,1,1,0,1
"1356160","PE6",1356,160,2,1356,1155318,11,2010,1331,4,1,0,4,4,2,1,2,1,49,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,1,814,1,1,0,1
"1356169","PE6",1356,169,2,1356,1155318,11,2010,1331,6,1,0,6,6,2,1,1,1,50,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,2,814,1,1,0,1
"1356178","PE6",1356,178,2,1356,1155318,11,2010,1331,7,2,0,5,6,1,1,2,1,49,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,2,814,2,1,0,1
"1356187","PE6",1356,187,2,1356,1155318,11,2010,1331,2,0,0,2,2,0,1,1,1,50,0,0,1356,23,12,12,1,2,0,nan,12,nan,0,nan,0,814,0,1,0,1
